state_name,parlimentary_constituency_name,assembly_constituency_name,nota_votes,candidate_name,party_name,votes_secured
Uttarakhand,Nainital-udhamsingh Nagar,Nainital,930,Er. Jyoti Prakash Tamta,BMUP,205
Uttarakhand,Nainital-udhamsingh Nagar,Nainital,930,Prem Prasad Arya,PLM,271
Uttarakhand,Nainital-udhamsingh Nagar,Nainital,930,Sukumar Vishvas,IND,238
Uttarakhand,Nainital-udhamsingh Nagar,Haldwani,643,Ajay Bhatt,BJP,45619
Uttarakhand,Nainital-udhamsingh Nagar,Haldwani,643,Er. Navneet Agarwal,BSP,678
Uttarakhand,Nainital-udhamsingh Nagar,Haldwani,643,Harish Rawat,INC,42958
Uttarakhand,Nainital-udhamsingh Nagar,Haldwani,643,Comrade Dr. Kailash Pandey,CPI(ML)(L),302
Uttarakhand,Nainital-udhamsingh Nagar,Haldwani,643,Er. Jyoti Prakash Tamta,BMUP,93
Uttarakhand,Nainital-udhamsingh Nagar,Haldwani,643,Prem Prasad Arya,PLM,155
Uttarakhand,Nainital-udhamsingh Nagar,Haldwani,643,Sukumar Vishvas,IND,132
Uttarakhand,Nainital-udhamsingh Nagar,Kaladhungi,1094,Ajay Bhatt,BJP,77608
Uttarakhand,Nainital-udhamsingh Nagar,Kaladhungi,1094,Er. Navneet Agarwal,BSP,1191
Uttarakhand,Nainital-udhamsingh Nagar,Kaladhungi,1094,Harish Rawat,INC,25681
Uttarakhand,Nainital-udhamsingh Nagar,Kaladhungi,1094,Comrade Dr. Kailash Pandey,CPI(ML)(L),451
Uttarakhand,Nainital-udhamsingh Nagar,Kaladhungi,1094,Er. Jyoti Prakash Tamta,BMUP,166
Uttarakhand,Nainital-udhamsingh Nagar,Kaladhungi,1094,Prem Prasad Arya,PLM,247
Uttarakhand,Nainital-udhamsingh Nagar,Kaladhungi,1094,Sukumar Vishvas,IND,320
Uttarakhand,Nainital-udhamsingh Nagar,Jaspur,506,Ajay Bhatt,BJP,44559
Uttarakhand,Nainital-udhamsingh Nagar,Jaspur,506,Er. Navneet Agarwal,BSP,3324
Uttarakhand,Nainital-udhamsingh Nagar,Jaspur,506,Harish Rawat,INC,39147
Uttarakhand,Nainital-udhamsingh Nagar,Jaspur,506,Comrade Dr. Kailash Pandey,CPI(ML)(L),330
Uttarakhand,Nainital-udhamsingh Nagar,Jaspur,506,Er. Jyoti Prakash Tamta,BMUP,96
Uttarakhand,Nainital-udhamsingh Nagar,Jaspur,506,Prem Prasad Arya,PLM,191
Uttarakhand,Nainital-udhamsingh Nagar,Jaspur,506,Sukumar Vishvas,IND,174
Uttarakhand,Nainital-udhamsingh Nagar,Kashipur,660,Ajay Bhatt,BJP,66389
Uttarakhand,Nainital-udhamsingh Nagar,Kashipur,660,Er. Navneet Agarwal,BSP,3019
Uttarakhand,Nainital-udhamsingh Nagar,Kashipur,660,Harish Rawat,INC,34622
Uttarakhand,Nainital-udhamsingh Nagar,Kashipur,660,Comrade Dr. Kailash Pandey,CPI(ML)(L),262
Uttarakhand,Nainital-udhamsingh Nagar,Kashipur,660,Er. Jyoti Prakash Tamta,BMUP,106
Uttarakhand,Nainital-udhamsingh Nagar,Kashipur,660,Prem Prasad Arya,PLM,183
Uttarakhand,Nainital-udhamsingh Nagar,Kashipur,660,Sukumar Vishvas,IND,172
Uttarakhand,Nainital-udhamsingh Nagar,Bajpur,752,Ajay Bhatt,BJP,51866
Uttarakhand,Nainital-udhamsingh Nagar,Bajpur,752,Er. Navneet Agarwal,BSP,4983
Uttarakhand,Nainital-udhamsingh Nagar,Bajpur,752,Harish Rawat,INC,43371
Uttarakhand,Nainital-udhamsingh Nagar,Bajpur,752,Comrade Dr. Kailash Pandey,CPI(ML)(L),394
Uttarakhand,Nainital-udhamsingh Nagar,Bajpur,752,Er. Jyoti Prakash Tamta,BMUP,178
Uttarakhand,Nainital-udhamsingh Nagar,Bajpur,752,Prem Prasad Arya,PLM,259
Uttarakhand,Nainital-udhamsingh Nagar,Bajpur,752,Sukumar Vishvas,IND,233
Uttarakhand,Nainital-udhamsingh Nagar,Gadarpur,665,Ajay Bhatt,BJP,58424
Uttarakhand,Nainital-udhamsingh Nagar,Gadarpur,665,Er. Navneet Agarwal,BSP,1089
Uttarakhand,Nainital-udhamsingh Nagar,Gadarpur,665,Harish Rawat,INC,37133
Uttarakhand,Nainital-udhamsingh Nagar,Gadarpur,665,Comrade Dr. Kailash Pandey,CPI(ML)(L),388
Uttarakhand,Nainital-udhamsingh Nagar,Gadarpur,665,Er. Jyoti Prakash Tamta,BMUP,224
Uttarakhand,Nainital-udhamsingh Nagar,Gadarpur,665,Prem Prasad Arya,PLM,221
Uttarakhand,Nainital-udhamsingh Nagar,Gadarpur,665,Sukumar Vishvas,IND,224
Uttarakhand,Nainital-udhamsingh Nagar,Rudrapur,647,Ajay Bhatt,BJP,86972
Uttarakhand,Nainital-udhamsingh Nagar,Rudrapur,647,Er. Navneet Agarwal,BSP,1521
Uttarakhand,Nainital-udhamsingh Nagar,Rudrapur,647,Harish Rawat,INC,27789
Uttarakhand,Nainital-udhamsingh Nagar,Rudrapur,647,Comrade Dr. Kailash Pandey,CPI(ML)(L),246
Uttarakhand,Nainital-udhamsingh Nagar,Rudrapur,647,Er. Jyoti Prakash Tamta,BMUP,104
Uttarakhand,Nainital-udhamsingh Nagar,Rudrapur,647,Prem Prasad Arya,PLM,190
Uttarakhand,Nainital-udhamsingh Nagar,Rudrapur,647,Sukumar Vishvas,IND,164
Uttarakhand,Nainital-udhamsingh Nagar,Kichha,624,Ajay Bhatt,BJP,49942
Uttarakhand,Nainital-udhamsingh Nagar,Kichha,624,Er. Navneet Agarwal,BSP,1566
Uttarakhand,Nainital-udhamsingh Nagar,Kichha,624,Harish Rawat,INC,36766
Uttarakhand,Nainital-udhamsingh Nagar,Kichha,624,Comrade Dr. Kailash Pandey,CPI(ML)(L),382
Uttarakhand,Nainital-udhamsingh Nagar,Kichha,624,Er. Jyoti Prakash Tamta,BMUP,122
Uttarakhand,Nainital-udhamsingh Nagar,Kichha,624,Prem Prasad Arya,PLM,213
Uttarakhand,Nainital-udhamsingh Nagar,Kichha,624,Sukumar Vishvas,IND,209
Uttarakhand,Nainital-udhamsingh Nagar,Sitarganj,560,Ajay Bhatt,BJP,55822
Uttarakhand,Nainital-udhamsingh Nagar,Sitarganj,560,Er. Navneet Agarwal,BSP,2173
Uttarakhand,Nainital-udhamsingh Nagar,Sitarganj,560,Harish Rawat,INC,28047
Uttarakhand,Nainital-udhamsingh Nagar,Sitarganj,560,Comrade Dr. Kailash Pandey,CPI(ML)(L),364
Uttarakhand,Nainital-udhamsingh Nagar,Sitarganj,560,Er. Jyoti Prakash Tamta,BMUP,116
Uttarakhand,Nainital-udhamsingh Nagar,Sitarganj,560,Prem Prasad Arya,PLM,229
Uttarakhand,Nainital-udhamsingh Nagar,Sitarganj,560,Sukumar Vishvas,IND,192
Uttarakhand,Nainital-udhamsingh Nagar,Nanakmatta,788,Ajay Bhatt,BJP,52680
Uttarakhand,Nainital-udhamsingh Nagar,Nanakmatta,788,Er. Navneet Agarwal,BSP,2181
Uttarakhand,Nainital-udhamsingh Nagar,Nanakmatta,788,Harish Rawat,INC,27657
Uttarakhand,Nainital-udhamsingh Nagar,Nanakmatta,788,Comrade Dr. Kailash Pandey,CPI(ML)(L),330
Uttarakhand,Nainital-udhamsingh Nagar,Nanakmatta,788,Er. Jyoti Prakash Tamta,BMUP,119
Uttarakhand,Nainital-udhamsingh Nagar,Nanakmatta,788,Prem Prasad Arya,PLM,217
Uttarakhand,Nainital-udhamsingh Nagar,Nanakmatta,788,Sukumar Vishvas,IND,270
Uttarakhand,Nainital-udhamsingh Nagar,Khatima,738,Ajay Bhatt,BJP,49541
Uttarakhand,Nainital-udhamsingh Nagar,Khatima,738,Er. Navneet Agarwal,BSP,3048
Uttarakhand,Nainital-udhamsingh Nagar,Khatima,738,Harish Rawat,INC,25092
Uttarakhand,Nainital-udhamsingh Nagar,Khatima,738,Comrade Dr. Kailash Pandey,CPI(ML)(L),337
Uttarakhand,Nainital-udhamsingh Nagar,Khatima,738,Er. Jyoti Prakash Tamta,BMUP,142
Uttarakhand,Nainital-udhamsingh Nagar,Khatima,738,Prem Prasad Arya,PLM,269
Uttarakhand,Nainital-udhamsingh Nagar,Khatima,738,Sukumar Vishvas,IND,375
Uttarakhand,Hardwar,Dharmpur,724,Dr. Antriksh Saini,BSP,1290
Uttarakhand,Hardwar,Dharmpur,724,Ambrish Kumar,INC,34493
Uttarakhand,Hardwar,Dharmpur,724,Ramesh Pokhriyal 'Nishank',BJP,70929
Uttarakhand,Hardwar,Dharmpur,724,Tribirendra Singh Rawat,UKDD,339
Uttarakhand,Hardwar,Dharmpur,724,Narendra Chauhan,BaSaPa,68
Uttarakhand,Hardwar,Dharmpur,724,Furkan Ali Advocate,PSPL,51
Uttarakhand,Hardwar,Dharmpur,724,Bhanpal Singh,BMUP,40
Uttarakhand,Hardwar,Dharmpur,724,Reenu,HND,44
Uttarakhand,Hardwar,Dharmpur,724,Lalit Kumar,PPID,53
Uttarakhand,Hardwar,Dharmpur,724,Surendra Kumar Upadhayay,UKKD,105
Uttarakhand,Hardwar,Dharmpur,724,Aadil,IND,77
Uttarakhand,Hardwar,Dharmpur,724,Dharmendra,IND,58
Uttarakhand,Hardwar,Dharmpur,724,Bachi Singh,IND,91
Uttarakhand,Hardwar,Dharmpur,724,"Thakur Manish Singh (Verma) ""Swabhimani""",IND,157
Uttarakhand,Hardwar,Dharmpur,724,Shishupal Singh,IND,184
Uttarakhand,Hardwar,Doiwala,656,Dr. Antriksh Saini,BSP,1221
Uttarakhand,Hardwar,Doiwala,656,Ambrish Kumar,INC,22173
Uttarakhand,Hardwar,Doiwala,656,Ramesh Pokhriyal 'Nishank',BJP,74401
Uttarakhand,Hardwar,Doiwala,656,Tribirendra Singh Rawat,UKDD,519
Uttarakhand,Hardwar,Doiwala,656,Narendra Chauhan,BaSaPa,105
Uttarakhand,Hardwar,Doiwala,656,Furkan Ali Advocate,PSPL,85
Uttarakhand,Hardwar,Doiwala,656,Bhanpal Singh,BMUP,55
Uttarakhand,Hardwar,Doiwala,656,Reenu,HND,49
Uttarakhand,Hardwar,Doiwala,656,Lalit Kumar,PPID,67
Uttarakhand,Hardwar,Doiwala,656,Surendra Kumar Upadhayay,UKKD,124
Uttarakhand,Hardwar,Doiwala,656,Aadil,IND,103
Uttarakhand,Hardwar,Doiwala,656,Dharmendra,IND,86
Uttarakhand,Hardwar,Doiwala,656,Bachi Singh,IND,132
Uttarakhand,Hardwar,Doiwala,656,"Thakur Manish Singh (Verma) ""Swabhimani""",IND,325
Uttarakhand,Hardwar,Doiwala,656,Shishupal Singh,IND,229
Uttarakhand,Hardwar,Rishikesh,699,Dr. Antriksh Saini,BSP,1765
Uttarakhand,Hardwar,Rishikesh,699,Ambrish Kumar,INC,14369
Uttarakhand,Hardwar,Rishikesh,699,Ramesh Pokhriyal 'Nishank',BJP,77588
Uttarakhand,Hardwar,Rishikesh,699,Tribirendra Singh Rawat,UKDD,511
Uttarakhand,Hardwar,Rishikesh,699,Narendra Chauhan,BaSaPa,124
Uttarakhand,Hardwar,Rishikesh,699,Furkan Ali Advocate,PSPL,87
Uttarakhand,Hardwar,Rishikesh,699,Bhanpal Singh,BMUP,73
Uttarakhand,Hardwar,Rishikesh,699,Reenu,HND,63
Uttarakhand,Hardwar,Rishikesh,699,Lalit Kumar,PPID,65
Uttarakhand,Hardwar,Rishikesh,699,Surendra Kumar Upadhayay,UKKD,164
Uttarakhand,Hardwar,Rishikesh,699,Aadil,IND,112
Uttarakhand,Hardwar,Rishikesh,699,Dharmendra,IND,105
Uttarakhand,Hardwar,Rishikesh,699,Bachi Singh,IND,163
Uttarakhand,Hardwar,Rishikesh,699,"Thakur Manish Singh (Verma) ""Swabhimani""",IND,356
Uttarakhand,Hardwar,Rishikesh,699,Shishupal Singh,IND,270
Uttarakhand,Hardwar,Haridwar,544,Dr. Antriksh Saini,BSP,3503
Uttarakhand,Hardwar,Haridwar,544,Ambrish Kumar,INC,21165
Uttarakhand,Hardwar,Haridwar,544,Ramesh Pokhriyal 'Nishank',BJP,64435
Uttarakhand,Hardwar,Haridwar,544,Tribirendra Singh Rawat,UKDD,228
Uttarakhand,Hardwar,Haridwar,544,Narendra Chauhan,BaSaPa,53
Uttarakhand,Hardwar,Haridwar,544,Furkan Ali Advocate,PSPL,29
Uttarakhand,Hardwar,Haridwar,544,Bhanpal Singh,BMUP,45
Uttarakhand,Hardwar,Haridwar,544,Reenu,HND,36
Uttarakhand,Hardwar,Haridwar,544,Lalit Kumar,PPID,29
Uttarakhand,Hardwar,Haridwar,544,Surendra Kumar Upadhayay,UKKD,140
Uttarakhand,Hardwar,Haridwar,544,Aadil,IND,54
Uttarakhand,Hardwar,Haridwar,544,Dharmendra,IND,44
Uttarakhand,Hardwar,Haridwar,544,Bachi Singh,IND,63
Uttarakhand,Hardwar,Haridwar,544,"Thakur Manish Singh (Verma) ""Swabhimani""",IND,132
Uttarakhand,Hardwar,Haridwar,544,Shishupal Singh,IND,118
Uttarakhand,Hardwar,BHEL Ranipur,494,Dr. Antriksh Saini,BSP,10068
Uttarakhand,Hardwar,BHEL Ranipur,494,Ambrish Kumar,INC,29856
Uttarakhand,Hardwar,BHEL Ranipur,494,Ramesh Pokhriyal 'Nishank',BJP,61762
Uttarakhand,Hardwar,BHEL Ranipur,494,Tribirendra Singh Rawat,UKDD,215
Uttarakhand,Hardwar,BHEL Ranipur,494,Narendra Chauhan,BaSaPa,76
Uttarakhand,Hardwar,BHEL Ranipur,494,Furkan Ali Advocate,PSPL,63
Uttarakhand,Hardwar,BHEL Ranipur,494,Bhanpal Singh,BMUP,153
Uttarakhand,Hardwar,BHEL Ranipur,494,Reenu,HND,45
Uttarakhand,Hardwar,BHEL Ranipur,494,Lalit Kumar,PPID,47
Uttarakhand,Hardwar,BHEL Ranipur,494,Surendra Kumar Upadhayay,UKKD,94
Uttarakhand,Hardwar,BHEL Ranipur,494,Aadil,IND,58
Uttarakhand,Hardwar,BHEL Ranipur,494,Dharmendra,IND,69
Uttarakhand,Hardwar,BHEL Ranipur,494,Bachi Singh,IND,64
Uttarakhand,Hardwar,BHEL Ranipur,494,"Thakur Manish Singh (Verma) ""Swabhimani""",IND,151
Uttarakhand,Hardwar,BHEL Ranipur,494,Shishupal Singh,IND,157
Uttarakhand,Hardwar,Jwalapur,372,Dr. Antriksh Saini,BSP,16640
Uttarakhand,Hardwar,Jwalapur,372,Ambrish Kumar,INC,35917
Uttarakhand,Hardwar,Jwalapur,372,Ramesh Pokhriyal 'Nishank',BJP,31780
Uttarakhand,Hardwar,Jwalapur,372,Tribirendra Singh Rawat,UKDD,236
Uttarakhand,Hardwar,Jwalapur,372,Narendra Chauhan,BaSaPa,77
Uttarakhand,Hardwar,Jwalapur,372,Furkan Ali Advocate,PSPL,59
Uttarakhand,Hardwar,Jwalapur,372,Bhanpal Singh,BMUP,64
Uttarakhand,Hardwar,Jwalapur,372,Reenu,HND,69
Uttarakhand,Hardwar,Jwalapur,372,Lalit Kumar,PPID,56
Uttarakhand,Hardwar,Jwalapur,372,Surendra Kumar Upadhayay,UKKD,161
Uttarakhand,Hardwar,Jwalapur,372,Aadil,IND,93
Uttarakhand,Hardwar,Jwalapur,372,Dharmendra,IND,100
Uttarakhand,Hardwar,Jwalapur,372,Bachi Singh,IND,126
Uttarakhand,Hardwar,Jwalapur,372,"Thakur Manish Singh (Verma) ""Swabhimani""",IND,263
Uttarakhand,Hardwar,Jwalapur,372,Shishupal Singh,IND,255
Uttarakhand,Hardwar,Bhagwanpur,291,Dr. Antriksh Saini,BSP,20663
Uttarakhand,Hardwar,Bhagwanpur,291,Ambrish Kumar,INC,36400
Uttarakhand,Hardwar,Bhagwanpur,291,Ramesh Pokhriyal 'Nishank',BJP,31207
Uttarakhand,Hardwar,Bhagwanpur,291,Tribirendra Singh Rawat,UKDD,199
Uttarakhand,Hardwar,Bhagwanpur,291,Narendra Chauhan,BaSaPa,49
Uttarakhand,Hardwar,Bhagwanpur,291,Furkan Ali Advocate,PSPL,45
Uttarakhand,Hardwar,Bhagwanpur,291,Bhanpal Singh,BMUP,32
Uttarakhand,Hardwar,Bhagwanpur,291,Reenu,HND,98
Uttarakhand,Hardwar,Bhagwanpur,291,Lalit Kumar,PPID,57
Uttarakhand,Hardwar,Bhagwanpur,291,Surendra Kumar Upadhayay,UKKD,133
Uttarakhand,Hardwar,Bhagwanpur,291,Aadil,IND,97
Uttarakhand,Hardwar,Bhagwanpur,291,Dharmendra,IND,53
Uttarakhand,Hardwar,Bhagwanpur,291,Bachi Singh,IND,64
Uttarakhand,Hardwar,Bhagwanpur,291,"Thakur Manish Singh (Verma) ""Swabhimani""",IND,174
Uttarakhand,Hardwar,Bhagwanpur,291,Shishupal Singh,IND,187
Uttarakhand,Hardwar,Jhabrera,270,Dr. Antriksh Saini,BSP,26606
Uttarakhand,Hardwar,Jhabrera,270,Ambrish Kumar,INC,24558
Uttarakhand,Hardwar,Jhabrera,270,Ramesh Pokhriyal 'Nishank',BJP,32151
Uttarakhand,Hardwar,Jhabrera,270,Tribirendra Singh Rawat,UKDD,116
Uttarakhand,Hardwar,Jhabrera,270,Narendra Chauhan,BaSaPa,37
Uttarakhand,Hardwar,Jhabrera,270,Furkan Ali Advocate,PSPL,39
Uttarakhand,Hardwar,Jhabrera,270,Bhanpal Singh,BMUP,36
Uttarakhand,Hardwar,Jhabrera,270,Reenu,HND,106
Uttarakhand,Hardwar,Jhabrera,270,Lalit Kumar,PPID,95
Uttarakhand,Hardwar,Jhabrera,270,Surendra Kumar Upadhayay,UKKD,91
Uttarakhand,Hardwar,Jhabrera,270,Aadil,IND,213
Uttarakhand,Hardwar,Jhabrera,270,Dharmendra,IND,69
Uttarakhand,Hardwar,Jhabrera,270,Bachi Singh,IND,82
Uttarakhand,Hardwar,Jhabrera,270,"Thakur Manish Singh (Verma) ""Swabhimani""",IND,172
Uttarakhand,Hardwar,Jhabrera,270,Shishupal Singh,IND,108
Uttarakhand,Hardwar,Piran Kaliyar,308,Dr. Antriksh Saini,BSP,15622
Uttarakhand,Hardwar,Piran Kaliyar,308,Ambrish Kumar,INC,39577
Uttarakhand,Hardwar,Piran Kaliyar,308,Ramesh Pokhriyal 'Nishank',BJP,29418
Uttarakhand,Hardwar,Piran Kaliyar,308,Tribirendra Singh Rawat,UKDD,119
Uttarakhand,Hardwar,Piran Kaliyar,308,Narendra Chauhan,BaSaPa,38
Uttarakhand,Hardwar,Piran Kaliyar,308,Furkan Ali Advocate,PSPL,41
Uttarakhand,Hardwar,Piran Kaliyar,308,Bhanpal Singh,BMUP,45
Uttarakhand,Hardwar,Piran Kaliyar,308,Reenu,HND,49
Uttarakhand,Hardwar,Piran Kaliyar,308,Lalit Kumar,PPID,44
Uttarakhand,Hardwar,Piran Kaliyar,308,Surendra Kumar Upadhayay,UKKD,104
Uttarakhand,Hardwar,Piran Kaliyar,308,Aadil,IND,69
Uttarakhand,Hardwar,Piran Kaliyar,308,Dharmendra,IND,60
Uttarakhand,Hardwar,Piran Kaliyar,308,Bachi Singh,IND,61
Uttarakhand,Hardwar,Piran Kaliyar,308,"Thakur Manish Singh (Verma) ""Swabhimani""",IND,173
Uttarakhand,Hardwar,Piran Kaliyar,308,Shishupal Singh,IND,169
Uttarakhand,Hardwar,Roorkee,352,Dr. Antriksh Saini,BSP,6129
Uttarakhand,Hardwar,Roorkee,352,Ambrish Kumar,INC,23565
Uttarakhand,Hardwar,Roorkee,352,Ramesh Pokhriyal 'Nishank',BJP,41542
Uttarakhand,Hardwar,Roorkee,352,Tribirendra Singh Rawat,UKDD,110
Uttarakhand,Hardwar,Roorkee,352,Narendra Chauhan,BaSaPa,32
Uttarakhand,Hardwar,Roorkee,352,Furkan Ali Advocate,PSPL,10
Uttarakhand,Hardwar,Roorkee,352,Bhanpal Singh,BMUP,23
Uttarakhand,Hardwar,Roorkee,352,Reenu,HND,29
Uttarakhand,Hardwar,Roorkee,352,Lalit Kumar,PPID,25
Uttarakhand,Hardwar,Roorkee,352,Surendra Kumar Upadhayay,UKKD,44
Uttarakhand,Hardwar,Roorkee,352,Aadil,IND,42
Uttarakhand,Hardwar,Roorkee,352,Dharmendra,IND,44
Uttarakhand,Hardwar,Roorkee,352,Bachi Singh,IND,38
Uttarakhand,Hardwar,Roorkee,352,"Thakur Manish Singh (Verma) ""Swabhimani""",IND,76
Uttarakhand,Hardwar,Roorkee,352,Shishupal Singh,IND,64
Uttarakhand,Hardwar,Khanpur,421,Dr. Antriksh Saini,BSP,21099
Uttarakhand,Hardwar,Khanpur,421,Ambrish Kumar,INC,30649
Uttarakhand,Hardwar,Khanpur,421,Ramesh Pokhriyal 'Nishank',BJP,48397
Uttarakhand,Hardwar,Khanpur,421,Tribirendra Singh Rawat,UKDD,271
Uttarakhand,Hardwar,Khanpur,421,Narendra Chauhan,BaSaPa,78
Uttarakhand,Hardwar,Khanpur,421,Furkan Ali Advocate,PSPL,60
Uttarakhand,Hardwar,Khanpur,421,Bhanpal Singh,BMUP,53
Uttarakhand,Hardwar,Khanpur,421,Reenu,HND,76
Uttarakhand,Hardwar,Khanpur,421,Lalit Kumar,PPID,59
Uttarakhand,Hardwar,Khanpur,421,Surendra Kumar Upadhayay,UKKD,135
Uttarakhand,Hardwar,Khanpur,421,Aadil,IND,80
Uttarakhand,Hardwar,Khanpur,421,Dharmendra,IND,119
Uttarakhand,Hardwar,Khanpur,421,Bachi Singh,IND,151
Uttarakhand,Hardwar,Khanpur,421,"Thakur Manish Singh (Verma) ""Swabhimani""",IND,256
Uttarakhand,Hardwar,Khanpur,421,Shishupal Singh,IND,214
Uttarakhand,Hardwar,Manglore,232,Dr. Antriksh Saini,BSP,16439
Uttarakhand,Hardwar,Manglore,232,Ambrish Kumar,INC,32299
Uttarakhand,Hardwar,Manglore,232,Ramesh Pokhriyal 'Nishank',BJP,24101
Uttarakhand,Hardwar,Manglore,232,Tribirendra Singh Rawat,UKDD,116
Uttarakhand,Hardwar,Manglore,232,Narendra Chauhan,BaSaPa,42
Uttarakhand,Hardwar,Manglore,232,Furkan Ali Advocate,PSPL,26
Uttarakhand,Hardwar,Manglore,232,Bhanpal Singh,BMUP,47
Uttarakhand,Hardwar,Manglore,232,Reenu,HND,81
Uttarakhand,Hardwar,Manglore,232,Lalit Kumar,PPID,30
Uttarakhand,Hardwar,Manglore,232,Surendra Kumar Upadhayay,UKKD,108
Uttarakhand,Hardwar,Manglore,232,Aadil,IND,96
Uttarakhand,Hardwar,Manglore,232,Dharmendra,IND,85
Uttarakhand,Hardwar,Manglore,232,Bachi Singh,IND,58
Uttarakhand,Hardwar,Manglore,232,"Thakur Manish Singh (Verma) ""Swabhimani""",IND,139
Uttarakhand,Hardwar,Manglore,232,Shishupal Singh,IND,110
Uttarakhand,Hardwar,Laksar,322,Dr. Antriksh Saini,BSP,16956
Uttarakhand,Hardwar,Laksar,322,Ambrish Kumar,INC,26158
Uttarakhand,Hardwar,Laksar,322,Ramesh Pokhriyal 'Nishank',BJP,30497
Uttarakhand,Hardwar,Laksar,322,Tribirendra Singh Rawat,UKDD,164
Uttarakhand,Hardwar,Laksar,322,Narendra Chauhan,BaSaPa,50
Uttarakhand,Hardwar,Laksar,322,Furkan Ali Advocate,PSPL,45
Uttarakhand,Hardwar,Laksar,322,Bhanpal Singh,BMUP,52
Uttarakhand,Hardwar,Laksar,322,Reenu,HND,50
Uttarakhand,Hardwar,Laksar,322,Lalit Kumar,PPID,36
Uttarakhand,Hardwar,Laksar,322,Surendra Kumar Upadhayay,UKKD,87
Uttarakhand,Hardwar,Laksar,322,Aadil,IND,74
Uttarakhand,Hardwar,Laksar,322,Dharmendra,IND,90
Uttarakhand,Hardwar,Laksar,322,Bachi Singh,IND,86
Uttarakhand,Hardwar,Laksar,322,"Thakur Manish Singh (Verma) ""Swabhimani""",IND,174
Uttarakhand,Hardwar,Laksar,322,Shishupal Singh,IND,147
Uttarakhand,Hardwar,Haridwar Rural,522,Dr. Antriksh Saini,BSP,15168
Uttarakhand,Hardwar,Haridwar Rural,522,Ambrish Kumar,INC,35085
Uttarakhand,Hardwar,Haridwar Rural,522,Ramesh Pokhriyal 'Nishank',BJP,42842
Uttarakhand,Hardwar,Haridwar Rural,522,Tribirendra Singh Rawat,UKDD,396
Uttarakhand,Hardwar,Haridwar Rural,522,Narendra Chauhan,BaSaPa,106
Uttarakhand,Hardwar,Haridwar Rural,522,Furkan Ali Advocate,PSPL,65
Uttarakhand,Hardwar,Haridwar Rural,522,Bhanpal Singh,BMUP,83
Uttarakhand,Hardwar,Haridwar Rural,522,Reenu,HND,89
Uttarakhand,Hardwar,Haridwar Rural,522,Lalit Kumar,PPID,71
Uttarakhand,Hardwar,Haridwar Rural,522,Surendra Kumar Upadhayay,UKKD,163
Uttarakhand,Hardwar,Haridwar Rural,522,Aadil,IND,147
Uttarakhand,Hardwar,Haridwar Rural,522,Dharmendra,IND,151
Uttarakhand,Hardwar,Haridwar Rural,522,Bachi Singh,IND,186
Uttarakhand,Hardwar,Haridwar Rural,522,"Thakur Manish Singh (Verma) ""Swabhimani""",IND,362
Uttarakhand,Hardwar,Haridwar Rural,522,Shishupal Singh,IND,337
Telangana,Adilabad ,Sirpur,2313,Godam Nagesh,TRS,60740
Telangana,Adilabad ,Sirpur,2313,RATHOD RAMESH,INC,47355
Telangana,Adilabad ,Sirpur,2313,SOYAM BAPU RAO,BJP,24047
Telangana,Adilabad ,Sirpur,2313,KUMRAM VANDANA,NPRP,1196
Telangana,Adilabad ,Sirpur,2313,Dharavath Narendhar Naik,JnP,782
Telangana,Adilabad ,Sirpur,2313,Pawar Krishna,RaJPa,533
Telangana,Adilabad ,Sirpur,2313,Bheemrao,APoI,1132
Telangana,Adilabad ,Sirpur,2313,Aare Ellanna,IND,595
Telangana,Adilabad ,Sirpur,2313,Kumra Raju,IND,748
Telangana,Adilabad ,Sirpur,2313,Ganta Pentanna,IND,847
Telangana,Adilabad ,Sirpur,2313,Nethavath Ramdas,IND,1013
Telangana,Adilabad ,Asifabad (ST),2621,Godam Nagesh,TRS,47401
Telangana,Adilabad ,Asifabad (ST),2621,RATHOD RAMESH,INC,43793
Telangana,Adilabad ,Asifabad (ST),2621,SOYAM BAPU RAO,BJP,44874
Telangana,Adilabad ,Asifabad (ST),2621,KUMRAM VANDANA,NPRP,1827
Telangana,Adilabad ,Asifabad (ST),2621,Dharavath Narendhar Naik,JnP,980
Telangana,Adilabad ,Asifabad (ST),2621,Pawar Krishna,RaJPa,607
Telangana,Adilabad ,Asifabad (ST),2621,Bheemrao,APoI,1374
Telangana,Adilabad ,Asifabad (ST),2621,Aare Ellanna,IND,678
Telangana,Adilabad ,Asifabad (ST),2621,Kumra Raju,IND,1296
Telangana,Adilabad ,Asifabad (ST),2621,Ganta Pentanna,IND,973
Telangana,Adilabad ,Asifabad (ST),2621,Nethavath Ramdas,IND,1126
Telangana,Adilabad ,Khanapur (ST),1783,Godam Nagesh,TRS,30481
Telangana,Adilabad ,Khanapur (ST),1783,RATHOD RAMESH,INC,60748
Telangana,Adilabad ,Khanapur (ST),1783,SOYAM BAPU RAO,BJP,47320
Telangana,Adilabad ,Khanapur (ST),1783,KUMRAM VANDANA,NPRP,885
Telangana,Adilabad ,Khanapur (ST),1783,Dharavath Narendhar Naik,JnP,651
Telangana,Adilabad ,Khanapur (ST),1783,Pawar Krishna,RaJPa,289
Telangana,Adilabad ,Khanapur (ST),1783,Bheemrao,APoI,911
Telangana,Adilabad ,Khanapur (ST),1783,Aare Ellanna,IND,353
